Station,District,Latitude,Longitude,timestamp,month,day_of_year,rainfall_mm,rainfall_previous,rainfall_3_obs,rainfall_6_obs,river_level,river_level_change,river_level_rolling_mean_3,river_level_rolling_max_6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 08:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,13.6,0.09999999999999964,13.233333333333334,13.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 09:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,14.2,0.5999999999999996,13.766666666666666,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 10:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,14.2,0.0,14.0,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 11:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,14.3,0.10000000000000142,14.233333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 12:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,14.3,0.0,14.266666666666666,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 13:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,14.2,-0.10000000000000142,14.266666666666666,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 14:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,14.1,-0.09999999999999964,14.200000000000001,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 15:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,13.8,-0.29999999999999893,14.033333333333333,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 16:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,13.8,0.0,13.9,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 17:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,13.3,-0.5,13.633333333333333,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 18:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,12.8,-0.5,13.300000000000002,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 19:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,12.7,-0.10000000000000142,12.933333333333332,14.1
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 20:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.733333333333334,13.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 21:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,13.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 22:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,13.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 23:00:00,3,75,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 00:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 01:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 02:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.6,-0.09999999999999964,12.666666666666666,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 03:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.633333333333333,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 04:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 05:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.5,-0.09999999999999964,12.566666666666668,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 06:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.09999999999999964,12.566666666666665,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 07:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.9,0.3000000000000007,12.666666666666666,12.9
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 08:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,13.7,0.7999999999999989,13.066666666666668,13.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 09:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,14.2,0.5,13.6,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 10:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,14.3,0.10000000000000142,14.066666666666668,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 11:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,14.3,0.0,14.266666666666666,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 12:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,14.1,-0.20000000000000107,14.233333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 13:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,14.1,0.0,14.166666666666666,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 14:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,14.1,0.0,14.1,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 15:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,13.9,-0.1999999999999993,14.033333333333331,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 17:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,13.3,-0.5999999999999996,13.766666666666666,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 18:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.8,-0.5,13.333333333333334,14.1
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 19:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.8,0.0,12.966666666666669,14.1
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 20:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.8,0.0,12.8,14.1
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 21:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.7,-0.10000000000000142,12.766666666666666,13.9
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 22:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.733333333333334,13.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 23:00:00,3,76,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 00:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 01:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 02:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 03:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.6,-0.09999999999999964,12.666666666666666,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 04:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.633333333333333,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 05:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 06:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 07:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,14.2,1.5999999999999996,13.133333333333333,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 08:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,14.2,0.0,13.666666666666666,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 09:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,14.3,0.10000000000000142,14.233333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 10:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,14.2,-0.10000000000000142,14.233333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 11:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,14.2,0.0,14.233333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 12:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,14.2,0.0,14.2,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 13:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,14.2,0.0,14.2,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 14:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,13.9,-0.29999999999999893,14.1,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 15:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,14.0,0.09999999999999964,14.033333333333333,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 16:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,13.8,-0.1999999999999993,13.9,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 17:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,13.7,-0.10000000000000142,13.833333333333334,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 18:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.9,-0.7999999999999989,13.466666666666669,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 19:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.8,-0.09999999999999964,13.133333333333333,14.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 20:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.8,0.0,12.833333333333334,14.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 21:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.7,-0.10000000000000142,12.766666666666666,13.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 22:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.733333333333334,13.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 23:00:00,3,77,66.8,66.8,200.39999999999998,400.79999999999995,12.7,0.0,12.7,12.9
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 00:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,12.6,-0.09999999999999964,12.666666666666666,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 01:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.633333333333333,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 02:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 03:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 04:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 05:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,12.5,-0.09999999999999964,12.566666666666665,12.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 06:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,12.6,0.09999999999999964,12.566666666666668,12.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 07:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,13.0,0.40000000000000036,12.699999999999998,13.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 08:00:00,3,78,66.8,66.8,200.39999999999998,400.79999999999995,13.8,0.8000000000000007,13.133333333333333,13.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 09:00:00,3,78,61.3,66.8,194.89999999999998,395.29999999999995,14.2,0.3999999999999986,13.666666666666666,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 10:00:00,3,78,61.3,61.3,189.39999999999998,389.79999999999995,14.3,0.10000000000000142,14.1,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 11:00:00,3,78,66.8,61.3,189.39999999999998,389.8,14.1,-0.20000000000000107,14.200000000000001,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 12:00:00,3,78,61.3,66.8,189.39999999999998,384.3,14.3,0.20000000000000107,14.233333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 13:00:00,3,78,61.3,61.3,189.39999999999998,378.79999999999995,14.2,-0.10000000000000142,14.200000000000001,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 14:00:00,3,78,61.3,61.3,183.89999999999998,373.29999999999995,14.1,-0.09999999999999964,14.199999999999998,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 15:00:00,3,78,61.3,61.3,183.89999999999998,373.3,13.9,-0.1999999999999993,14.066666666666668,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 16:00:00,3,78,61.3,61.3,183.89999999999998,373.3,14.0,0.09999999999999964,14.0,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 17:00:00,3,78,61.3,61.3,183.89999999999998,367.79999999999995,13.6,-0.40000000000000036,13.833333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 18:00:00,3,78,61.3,61.3,183.89999999999998,367.79999999999995,12.1,-1.5,13.233333333333334,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 19:00:00,3,78,61.3,61.3,183.89999999999998,367.79999999999995,12.8,0.7000000000000011,12.833333333333334,14.1
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 20:00:00,3,78,61.3,61.3,183.89999999999998,367.79999999999995,12.7,-0.10000000000000142,12.533333333333333,14.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 21:00:00,3,78,61.3,61.3,183.89999999999998,367.79999999999995,12.7,0.0,12.733333333333333,14.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 23:00:00,3,78,61.3,61.3,183.89999999999998,367.79999999999995,12.7,0.0,12.7,13.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 00:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,12.6,-0.09999999999999964,12.666666666666666,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 01:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,12.6,0.0,12.633333333333333,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 02:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 03:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 04:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,12.5,-0.09999999999999964,12.566666666666665,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 05:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,12.4,-0.09999999999999964,12.5,12.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 06:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,12.6,0.1999999999999993,12.5,12.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 07:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,13.0,0.40000000000000036,12.666666666666666,13.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 08:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,13.6,0.5999999999999996,13.066666666666668,13.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 09:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,14.2,0.5999999999999996,13.6,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 10:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,14.3,0.10000000000000142,14.033333333333331,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 11:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,14.3,0.0,14.266666666666666,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 12:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,14.3,0.0,14.3,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 13:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,14.3,0.0,14.3,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 14:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,14.2,-0.10000000000000142,14.266666666666666,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 15:00:00,3,79,61.3,61.3,183.89999999999998,367.79999999999995,14.2,0.0,14.233333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 16:00:00,3,79,61.2,61.3,183.8,367.70000000000005,13.7,-0.5,14.033333333333331,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 17:00:00,3,79,61.2,61.2,183.7,367.6,13.3,-0.3999999999999986,13.733333333333334,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 18:00:00,3,79,61.2,61.2,183.60000000000002,367.5,12.8,-0.5,13.266666666666666,14.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 19:00:00,3,79,61.2,61.2,183.60000000000002,367.4,12.7,-0.10000000000000142,12.933333333333332,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 20:00:00,3,79,61.2,61.2,183.60000000000002,367.30000000000007,12.7,0.0,12.733333333333334,14.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 21:00:00,3,79,61.2,61.2,183.60000000000002,367.20000000000005,12.7,0.0,12.7,13.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-20 23:00:00,3,79,61.2,61.2,183.60000000000002,367.20000000000005,12.7,0.0,12.7,13.3
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 00:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,12.6,-0.09999999999999964,12.666666666666666,12.8
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 01:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,12.6,0.0,12.633333333333333,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 02:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 03:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,12.6,0.0,12.6,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 04:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,12.4,-0.1999999999999993,12.533333333333333,12.7
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 06:00:00,3,80,66.8,61.2,189.2,372.8,12.6,0.1999999999999993,12.533333333333331,12.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 08:00:00,3,80,61.2,66.8,189.2,372.8,13.6,1.0,12.866666666666667,13.6
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 09:00:00,3,80,61.2,61.2,189.2,372.80000000000007,13.9,0.3000000000000007,13.366666666666667,13.9
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 10:00:00,3,80,61.2,61.2,183.60000000000002,372.8,14.4,0.5,13.966666666666667,14.4
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 11:00:00,3,80,61.2,61.2,183.60000000000002,372.8,14.4,0.0,14.233333333333334,14.4
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 12:00:00,3,80,61.2,61.2,183.60000000000002,372.8,12.8,-1.5999999999999996,13.866666666666667,14.4
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 13:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,14.5,1.6999999999999993,13.9,14.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 14:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,14.2,-0.3000000000000007,13.833333333333334,14.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 15:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,13.9,-0.29999999999999893,14.200000000000001,14.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-21 16:00:00,3,80,61.2,61.2,183.60000000000002,367.20000000000005,13.8,-0.09999999999999964,13.966666666666667,14.5
